shipment_id,origin_port,destination_port,carrier_name,carrier_reliability,etd,eta,month,day_of_week,transit_days,container_type,risk_flag,base_delay_rate,seasonal_factor,weekday_factor,delay_probability,will_delay,delay_hours,delay_category
TRAIN-00699,Los Angeles,Hamburg,CMA CGM,0.85,2025-08-11T11:19:13.132783,2025-09-04T11:19:13.132783,8,0,24,45HC,True,0.35,0.05,0.02,0.45,True,83,delayed
TRAIN-00700,Shanghai,Los Angeles,MAERSK,0.92,2025-09-29T11:19:13.132790,2025-10-13T11:19:13.132790,9,0,14,20GP,False,0.15,0.08,0.02,0.2,False,0,on_time
TRAIN-00701,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-06-23T11:19:13.132795,2025-07-31T11:19:13.132795,6,0,38,45HC,False,0.3,0.0,0.02,0.29,False,0,on_time
TRAIN-00702,New York,Rotterdam,MSC,0.88,2025-10-20T11:19:13.132800,2025-10-31T11:19:13.132800,10,0,11,20GP,False,0.18,0.12,0.02,0.32,False,0,on_time
TRAIN-00703,Hong Kong,Singapore,HAPAG-LLOYD,0.91,2025-12-02T11:19:13.132804,2025-12-07T11:19:13.132804,12,1,5,20GP,False,0.07,0.08,0.01,0.13,False,0,on_time
TRAIN-00704,Shanghai,Long Beach,COSCO,0.9,2025-09-28T11:19:13.132812,2025-10-13T11:19:13.132812,9,6,15,45HC,False,0.18,0.08,0.05,0.29,True,24,delayed
TRAIN-00705,Port Klang,Le Havre,EVERGREEN,0.86,2025-04-04T11:19:13.132817,2025-05-08T11:19:13.132817,4,4,34,45HC,True,0.26,0.02,0.03,0.619,True,26,delayed
TRAIN-00706,Shanghai,Hamburg,HMM,0.84,2025-05-16T11:19:13.132822,2025-06-21T11:19:13.132822,5,4,36,40HC,False,0.28,0.0,0.03,0.36,False,0,on_time
TRAIN-00707,Hong Kong,Singapore,COSCO,0.9,2025-11-26T11:19:13.132826,2025-12-01T11:19:13.132826,11,2,5,40GP,True,0.07,0.1,0.0,0.15,True,24,delayed
TRAIN-00708,New York,Rotterdam,CMA CGM,0.85,2025-06-27T11:19:13.132831,2025-07-08T11:19:13.132831,6,4,11,20GP,False,0.18,0.0,0.03,0.24,False,0,on_time
TRAIN-00709,Yantian,Felixstowe,MSC,0.88,2025-02-01T11:19:13.132835,2025-03-11T11:19:13.132835,2,5,38,40HC,False,0.3,0.15,0.05,0.5,False,0,on_time
TRAIN-00710,Singapore,Jakarta,EVERGREEN,0.86,2025-12-24T11:19:13.132840,2025-12-28T11:19:13.132840,12,2,4,40HC,False,0.1,0.08,0.0,0.22,False,0,on_time
TRAIN-00711,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-11-12T11:19:13.132844,2025-11-24T11:19:13.132844,11,2,12,20GP,False,0.14,0.1,0.0,0.21,False,0,on_time
TRAIN-00712,Shanghai,Rotterdam,EVERGREEN,0.86,2025-06-26T11:19:13.132848,2025-07-31T11:19:13.132848,6,3,35,20GP,True,0.25,0.0,0.01,0.3,True,24,delayed
TRAIN-00713,Singapore,Jakarta,MAERSK,0.92,2025-06-30T11:19:13.132853,2025-07-04T11:19:13.132853,6,0,4,45HC,False,0.1,0.0,0.02,0.07,False,0,on_time
TRAIN-00714,Yantian,Seattle,HMM,0.84,2025-03-27T11:19:13.132857,2025-04-09T11:19:13.132857,3,3,13,40HC,True,0.12,0.1,0.01,0.28,True,130,delayed
TRAIN-00715,Port Klang,Le Havre,HMM,0.84,2025-07-09T11:19:13.132862,2025-08-12T11:19:13.132862,7,2,34,45HC,False,0.26,0.03,0.0,0.34,False,0,on_time
TRAIN-00716,Port Klang,Le Havre,MAERSK,0.92,2025-11-09T11:19:13.132866,2025-12-13T11:19:13.132866,11,6,34,20GP,True,0.26,0.1,0.05,0.36,True,25,delayed
TRAIN-00717,Yantian,Seattle,COSCO,0.9,2025-06-30T11:19:13.132871,2025-07-13T11:19:13.132871,6,0,13,40HC,False,0.12,0.0,0.02,0.12,False,0,on_time
TRAIN-00718,Shanghai,Singapore,EVERGREEN,0.86,2025-04-17T11:19:13.132876,2025-04-24T11:19:13.132876,4,3,7,40GP,False,0.08,0.02,0.01,0.15,False,0,on_time
TRAIN-00719,Hong Kong,Singapore,HAPAG-LLOYD,0.91,2025-04-25T11:19:13.132880,2025-04-30T11:19:13.132880,4,4,5,45HC,False,0.07,0.02,0.03,0.09,False,0,on_time
TRAIN-00720,Shanghai,Rotterdam,MSC,0.88,2025-08-25T11:19:13.132884,2025-09-29T11:19:13.132884,8,0,35,45HC,False,0.25,0.05,0.02,0.32,False,0,on_time
TRAIN-00721,Shanghai,Long Beach,HMM,0.84,2026-01-01T11:19:13.132889,2026-01-16T11:19:13.132889,1,3,15,20GP,True,0.18,0.05,0.01,0.29,True,53,delayed
TRAIN-00722,Shanghai,Los Angeles,HMM,0.84,2025-06-22T11:19:13.132895,2025-07-06T11:19:13.132895,6,6,14,45HC,False,0.15,0.0,0.05,0.25,False,0,on_time
TRAIN-00723,Singapore,Rotterdam,MAERSK,0.92,2025-12-26T11:19:13.132900,2026-01-27T11:19:13.132900,12,4,32,45HC,False,0.22,0.08,0.03,0.28,False,0,on_time
TRAIN-00724,Port Klang,Le Havre,ONE,0.87,2025-11-11T11:19:13.132904,2025-12-15T11:19:13.132904,11,1,34,20GP,False,0.26,0.1,0.01,0.39,False,0,on_time
TRAIN-00725,Shanghai,Los Angeles,MAERSK,0.92,2025-04-17T11:19:13.132908,2025-05-01T11:19:13.132908,4,3,14,45HC,False,0.15,0.02,0.01,0.13,False,0,on_time
TRAIN-00726,Yantian,Seattle,CMA CGM,0.85,2025-01-18T11:19:13.132913,2025-01-31T11:19:13.132913,1,5,13,40GP,False,0.12,0.05,0.05,0.25,False,0,on_time
TRAIN-00727,Hong Kong,Singapore,MAERSK,0.92,2025-02-11T11:19:13.132917,2025-02-16T11:19:13.132917,2,1,5,40GP,False,0.07,0.15,0.01,0.18,False,0,on_time
TRAIN-00728,Shanghai,Singapore,HMM,0.84,2025-10-26T11:19:13.132947,2025-11-02T11:19:13.132947,10,6,7,45HC,False,0.08,0.12,0.05,0.3,False,0,on_time
TRAIN-00729,Shanghai,Long Beach,COSCO,0.9,2025-03-02T11:19:13.132963,2025-03-17T11:19:13.132963,3,6,15,20GP,False,0.18,0.1,0.05,0.31,False,0,on_time
TRAIN-00730,Yantian,Felixstowe,CMA CGM,0.85,2025-04-07T11:19:13.132970,2025-05-15T11:19:13.132970,4,0,38,40GP,False,0.3,0.02,0.02,0.37,True,97,delayed
TRAIN-00731,New York,Rotterdam,MAERSK,0.92,2025-01-24T11:19:13.132977,2025-02-04T11:19:13.132977,1,4,11,40GP,False,0.18,0.05,0.03,0.21,False,0,on_time
TRAIN-00732,Busan,Los Angeles,CMA CGM,0.85,2025-10-22T11:19:13.132982,2025-11-03T11:19:13.132982,10,2,12,40HC,False,0.14,0.12,0.0,0.29,False,0,on_time
TRAIN-00733,New York,Rotterdam,MAERSK,0.92,2025-05-01T11:19:13.132986,2025-05-12T11:19:13.132986,5,3,11,40GP,False,0.18,0.0,0.01,0.433,False,0,on_time
TRAIN-00734,Yantian,Seattle,EVERGREEN,0.86,2025-04-20T11:19:13.132991,2025-05-03T11:19:13.132991,4,6,13,40GP,False,0.12,0.02,0.05,0.23,False,0,on_time
TRAIN-00735,Shanghai,Singapore,MSC,0.88,2025-03-22T11:19:13.132996,2025-03-29T11:19:13.132996,3,5,7,40HC,False,0.08,0.1,0.05,0.23,False,0,on_time
TRAIN-00736,Yantian,Seattle,CMA CGM,0.85,2025-10-30T11:19:13.133000,2025-11-12T11:19:13.133000,10,3,13,20GP,False,0.12,0.12,0.01,0.28,False,0,on_time
TRAIN-00737,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-12-26T11:19:13.133004,2026-01-06T11:19:13.133004,12,4,11,40GP,False,0.18,0.08,0.03,0.26,False,0,on_time
TRAIN-00738,Shanghai,Rotterdam,COSCO,0.9,2025-08-09T11:19:13.133009,2025-09-13T11:19:13.133009,8,5,35,40GP,False,0.25,0.05,0.05,0.33,False,0,on_time
TRAIN-00739,Shanghai,Los Angeles,HMM,0.84,2025-01-29T11:19:13.133013,2025-02-12T11:19:13.133013,1,2,14,40HC,False,0.15,0.05,0.0,0.25,False,0,on_time
TRAIN-00740,Yantian,Seattle,MSC,0.88,2025-03-12T11:19:13.133017,2025-03-25T11:19:13.133017,3,2,13,40GP,False,0.12,0.1,0.0,0.22,False,0,on_time
TRAIN-00741,Shanghai,Long Beach,COSCO,0.9,2025-01-18T11:19:13.133022,2025-02-02T11:19:13.133022,1,5,15,40GP,False,0.18,0.05,0.05,0.26,False,0,on_time
TRAIN-00742,Shanghai,Hamburg,HMM,0.84,2025-09-01T11:19:13.133026,2025-10-07T11:19:13.133026,9,0,36,45HC,True,0.28,0.08,0.02,0.639,True,24,delayed
TRAIN-00743,Los Angeles,Hamburg,HAPAG-LLOYD,0.91,2025-12-20T11:19:13.133031,2026-01-13T11:19:13.133031,12,5,24,45HC,False,0.35,0.08,0.05,0.45,True,63,delayed
TRAIN-00744,Singapore,Rotterdam,MAERSK,0.92,2025-08-09T11:19:13.133038,2025-09-10T11:19:13.133038,8,5,32,45HC,False,0.22,0.05,0.05,0.27,False,0,on_time
TRAIN-00745,New York,Rotterdam,COSCO,0.9,2025-06-12T11:19:13.133044,2025-06-23T11:19:13.133044,6,3,11,45HC,True,0.18,0.0,0.01,0.17,True,53,delayed
TRAIN-00746,Shanghai,Rotterdam,ONE,0.87,2025-01-17T11:19:13.133049,2025-02-21T11:19:13.133049,1,4,35,20GP,False,0.25,0.05,0.03,0.35,True,61,delayed
TRAIN-00747,Ningbo,Long Beach,HMM,0.84,2025-08-20T11:19:13.133054,2025-09-05T11:19:13.133054,8,2,16,40HC,False,0.2,0.05,0.0,0.3,True,24,delayed
TRAIN-00748,Yantian,Seattle,HAPAG-LLOYD,0.91,2025-12-22T11:19:13.133059,2026-01-04T11:19:13.133059,12,0,13,40HC,False,0.12,0.08,0.02,0.19,False,0,on_time
TRAIN-00749,Ningbo,Long Beach,ONE,0.87,2025-09-02T11:19:13.133063,2025-09-18T11:19:13.133063,9,1,16,40HC,True,0.2,0.08,0.01,0.31,True,24,delayed
TRAIN-00750,Shanghai,Los Angeles,EVERGREEN,0.86,2025-11-20T11:19:13.133068,2025-12-04T11:19:13.133068,11,3,14,40HC,False,0.15,0.1,0.01,0.3,True,115,delayed
TRAIN-00751,Yantian,Seattle,CMA CGM,0.85,2025-12-14T11:19:13.133072,2025-12-27T11:19:13.133072,12,6,13,20GP,False,0.12,0.08,0.05,0.28,False,0,on_time
TRAIN-00752,Los Angeles,Hamburg,HMM,0.84,2025-10-23T11:19:13.133076,2025-11-16T11:19:13.133076,10,3,24,45HC,False,0.35,0.12,0.01,0.53,False,0,on_time
TRAIN-00753,Yantian,Seattle,EVERGREEN,0.86,2025-05-18T11:19:13.133081,2025-05-31T11:19:13.133081,5,6,13,20GP,False,0.12,0.0,0.05,0.21,False,0,on_time
TRAIN-00754,Port Klang,Le Havre,HMM,0.84,2025-07-26T11:19:13.133085,2025-08-29T11:19:13.133085,7,5,34,40GP,True,0.26,0.03,0.05,0.39,True,24,delayed
TRAIN-00755,Singapore,Rotterdam,ONE,0.87,2025-07-25T11:19:13.133090,2025-08-26T11:19:13.133090,7,4,32,45HC,False,0.22,0.03,0.03,0.3,False,0,on_time
TRAIN-00756,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-02-01T11:19:13.133094,2025-02-12T11:19:13.133094,2,5,11,45HC,True,0.18,0.15,0.05,0.35,True,24,delayed
TRAIN-00757,Singapore,Rotterdam,ONE,0.87,2025-06-06T11:19:13.133098,2025-07-08T11:19:13.133098,6,4,32,20GP,False,0.22,0.0,0.03,0.27,False,0,on_time
TRAIN-00758,Busan,Los Angeles,EVERGREEN,0.86,2025-01-14T11:19:13.133103,2025-01-26T11:19:13.133103,1,1,12,40HC,False,0.14,0.05,0.01,0.24,False,0,on_time
TRAIN-00759,Yantian,Felixstowe,COSCO,0.9,2025-04-30T11:19:13.133107,2025-06-07T11:19:13.133107,4,2,38,20GP,False,0.3,0.02,0.0,0.3,False,0,on_time
TRAIN-00760,Singapore,Rotterdam,EVERGREEN,0.86,2025-03-26T11:19:13.133112,2025-04-27T11:19:13.133112,3,2,32,40GP,False,0.22,0.1,0.0,0.36,False,0,on_time
TRAIN-00761,Shanghai,Singapore,CMA CGM,0.85,2025-04-24T11:19:13.133117,2025-05-01T11:19:13.133117,4,3,7,40GP,False,0.08,0.02,0.01,0.14,False,0,on_time
TRAIN-00762,Busan,Los Angeles,ONE,0.87,2025-03-23T11:19:13.133121,2025-04-04T11:19:13.133121,3,6,12,45HC,False,0.14,0.1,0.05,0.31,True,84,delayed
TRAIN-00763,Hong Kong,Singapore,ONE,0.87,2025-02-04T11:19:13.133126,2025-02-09T11:19:13.133126,2,1,5,40GP,False,0.07,0.15,0.01,0.25,True,61,delayed
TRAIN-00764,Hong Kong,Singapore,ONE,0.87,2025-04-11T11:19:13.133131,2025-04-16T11:19:13.133131,4,4,5,20GP,False,0.07,0.02,0.03,0.14,False,0,on_time
TRAIN-00765,Yantian,Seattle,MSC,0.88,2025-03-24T11:19:13.133135,2025-04-06T11:19:13.133135,3,0,13,40GP,False,0.12,0.1,0.02,0.24,False,0,on_time
TRAIN-00766,Port Klang,Le Havre,ONE,0.87,2025-01-25T11:19:13.133139,2025-02-28T11:19:13.133139,1,5,34,40GP,True,0.26,0.05,0.05,0.38,True,24,delayed
TRAIN-00767,Singapore,Rotterdam,MAERSK,0.92,2025-03-18T11:19:13.133144,2025-04-19T11:19:13.133144,3,1,32,40HC,False,0.22,0.1,0.01,0.28,False,0,on_time
TRAIN-00768,Shanghai,Rotterdam,COSCO,0.9,2025-08-10T11:19:13.133148,2025-09-14T11:19:13.133148,8,6,35,45HC,False,0.25,0.05,0.05,0.33,False,0,on_time
TRAIN-00769,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-03-30T11:19:13.133152,2025-04-06T11:19:13.133152,3,6,7,20GP,False,0.08,0.1,0.05,0.2,False,0,on_time
TRAIN-00770,Hong Kong,Singapore,CMA CGM,0.85,2025-09-18T11:19:13.133158,2025-09-23T11:19:13.133158,9,3,5,40GP,False,0.07,0.08,0.01,0.19,False,0,on_time
TRAIN-00771,Yantian,Felixstowe,ONE,0.87,2025-03-23T11:19:13.133162,2025-04-30T11:19:13.133162,3,6,38,40GP,True,0.3,0.1,0.05,0.766,True,168,delayed
TRAIN-00772,Ningbo,Long Beach,HMM,0.84,2025-04-25T11:19:13.133167,2025-05-11T11:19:13.133167,4,4,16,40HC,True,0.2,0.02,0.03,0.3,True,24,delayed
TRAIN-00773,Los Angeles,Hamburg,CMA CGM,0.85,2025-12-21T11:19:13.133172,2026-01-14T11:19:13.133172,12,6,24,40HC,False,0.35,0.08,0.05,0.51,True,101,delayed
TRAIN-00774,Port Klang,Le Havre,MSC,0.88,2025-08-24T11:19:13.133177,2025-09-27T11:19:13.133177,8,6,34,40GP,False,0.26,0.05,0.05,0.36,False,0,on_time
TRAIN-00775,Singapore,Rotterdam,MAERSK,0.92,2026-01-05T11:19:13.133181,2026-02-06T11:19:13.133181,1,0,32,40GP,False,0.22,0.05,0.02,0.24,True,24,delayed
TRAIN-00776,Singapore,Rotterdam,CMA CGM,0.85,2025-01-29T11:19:13.133186,2025-03-02T11:19:13.133186,1,2,32,40HC,True,0.22,0.05,0.0,0.3,True,38,delayed
TRAIN-00777,New York,Rotterdam,MSC,0.88,2025-08-25T11:19:13.133191,2025-09-05T11:19:13.133191,8,0,11,40HC,False,0.18,0.05,0.02,0.25,False,0,on_time
TRAIN-00778,Shanghai,Hamburg,HMM,0.84,2025-02-15T11:19:13.133195,2025-03-23T11:19:13.133195,2,5,36,45HC,False,0.28,0.15,0.05,0.53,False,0,on_time
TRAIN-00779,Busan,Los Angeles,CMA CGM,0.85,2025-11-18T11:19:13.133199,2025-11-30T11:19:13.133199,11,1,12,45HC,False,0.14,0.1,0.01,0.28,False,0,on_time
TRAIN-00780,Ningbo,Long Beach,COSCO,0.9,2025-11-11T11:19:13.133204,2025-11-27T11:19:13.133204,11,1,16,40GP,False,0.2,0.1,0.01,0.29,False,0,on_time
TRAIN-00781,Port Klang,Le Havre,HAPAG-LLOYD,0.91,2025-01-18T11:19:13.133208,2025-02-21T11:19:13.133208,1,5,34,45HC,False,0.26,0.05,0.05,0.33,False,0,on_time
TRAIN-00782,Singapore,Jakarta,EVERGREEN,0.86,2025-02-23T11:19:13.133212,2025-02-27T11:19:13.133212,2,6,4,45HC,False,0.1,0.15,0.05,0.34,False,0,on_time
TRAIN-00783,Yantian,Felixstowe,CMA CGM,0.85,2025-05-13T11:19:13.133217,2025-06-20T11:19:13.133217,5,1,38,20GP,False,0.3,0.0,0.01,0.34,False,0,on_time
TRAIN-00784,New York,Rotterdam,HMM,0.84,2025-04-07T11:19:13.133222,2025-04-18T11:19:13.133222,4,0,11,20GP,False,0.18,0.02,0.02,0.27,False,0,on_time
TRAIN-00785,Shanghai,Long Beach,MAERSK,0.92,2025-02-04T11:19:13.133227,2025-02-19T11:19:13.133227,2,1,15,40HC,False,0.18,0.15,0.01,0.29,False,0,on_time
TRAIN-00786,Shanghai,Los Angeles,CMA CGM,0.85,2025-08-03T11:19:13.133231,2025-08-17T11:19:13.133231,8,6,14,20GP,False,0.15,0.05,0.05,0.28,True,24,delayed
TRAIN-00787,Shanghai,Hamburg,MSC,0.88,2025-12-12T11:19:13.133235,2026-01-17T11:19:13.133235,12,4,36,45HC,False,0.28,0.08,0.03,0.39,False,0,on_time
TRAIN-00788,Shanghai,Los Angeles,COSCO,0.9,2025-06-30T11:19:13.133240,2025-07-14T11:19:13.133240,6,0,14,40HC,False,0.15,0.0,0.02,0.15,False,0,on_time
TRAIN-00789,Yantian,Seattle,HMM,0.84,2025-08-03T11:19:13.133244,2025-08-16T11:19:13.133244,8,6,13,40HC,False,0.12,0.05,0.05,0.472,False,0,on_time
TRAIN-00790,Yantian,Seattle,COSCO,0.9,2025-06-06T11:19:13.133248,2025-06-19T11:19:13.133248,6,4,13,20GP,False,0.12,0.0,0.03,0.13,False,0,on_time
TRAIN-00791,Shanghai,Los Angeles,HMM,0.84,2025-11-29T11:19:13.133253,2025-12-13T11:19:13.133253,11,5,14,40HC,False,0.15,0.1,0.05,0.35,False,0,on_time
TRAIN-00792,Shanghai,Long Beach,HAPAG-LLOYD,0.91,2025-01-10T11:19:13.133257,2025-01-25T11:19:13.133257,1,4,15,40GP,False,0.18,0.05,0.03,0.23,True,24,delayed
TRAIN-00793,Yantian,Seattle,EVERGREEN,0.86,2025-07-17T11:19:13.133262,2025-07-30T11:19:13.133262,7,3,13,45HC,True,0.12,0.03,0.01,0.446,True,24,delayed
TRAIN-00794,Shanghai,Long Beach,CMA CGM,0.85,2025-09-26T11:19:13.133266,2025-10-11T11:19:13.133266,9,4,15,40HC,False,0.18,0.08,0.03,0.32,True,32,delayed
TRAIN-00795,Ningbo,Long Beach,COSCO,0.9,2025-11-24T11:19:13.133271,2025-12-10T11:19:13.133271,11,0,16,40HC,False,0.2,0.1,0.02,0.3,False,0,on_time
TRAIN-00796,Shanghai,Rotterdam,MAERSK,0.92,2025-10-23T11:19:13.133275,2025-11-27T11:19:13.133275,10,3,35,20GP,False,0.25,0.12,0.01,0.33,False,0,on_time
TRAIN-00797,Ningbo,Long Beach,MAERSK,0.92,2025-11-28T11:19:13.133279,2025-12-14T11:19:13.133279,11,4,16,20GP,True,0.2,0.1,0.03,0.28,True,75,delayed
TRAIN-00798,New York,Rotterdam,MAERSK,0.92,2025-06-09T11:19:13.133284,2025-06-20T11:19:13.133284,6,0,11,20GP,False,0.18,0.0,0.02,0.15,False,0,on_time
TRAIN-00799,Busan,Los Angeles,MSC,0.88,2025-04-20T11:19:13.133288,2025-05-02T11:19:13.133288,4,6,12,45HC,False,0.14,0.02,0.05,0.21,False,0,on_time
TRAIN-00800,Hong Kong,Singapore,ONE,0.87,2025-05-23T11:19:13.133304,2025-05-28T11:19:13.133304,5,4,5,45HC,False,0.07,0.0,0.03,0.12,False,0,on_time
TRAIN-00801,Los Angeles,Hamburg,HMM,0.84,2025-12-21T11:19:13.133309,2026-01-14T11:19:13.133309,12,6,24,20GP,False,0.35,0.08,0.05,0.53,False,0,on_time
TRAIN-00802,Singapore,Rotterdam,ONE,0.87,2025-12-21T11:19:13.133313,2026-01-22T11:19:13.133313,12,6,32,40HC,False,0.22,0.08,0.05,0.37,False,0,on_time
TRAIN-00803,Busan,Los Angeles,COSCO,0.9,2025-09-27T11:19:13.133318,2025-10-09T11:19:13.133318,9,5,12,20GP,False,0.14,0.08,0.05,0.25,False,0,on_time
TRAIN-00804,Singapore,Jakarta,EVERGREEN,0.86,2026-01-03T11:19:13.133322,2026-01-07T11:19:13.133322,1,5,4,40GP,True,0.1,0.05,0.05,0.24,True,55,delayed
TRAIN-00805,Shanghai,Long Beach,HMM,0.84,2025-02-03T11:19:13.133327,2025-02-18T11:19:13.133327,2,0,15,20GP,False,0.18,0.15,0.02,0.4,True,25,delayed
TRAIN-00806,Shanghai,Long Beach,HMM,0.84,2025-10-12T11:19:13.133331,2025-10-27T11:19:13.133331,10,6,15,20GP,False,0.18,0.12,0.05,0.4,False,0,on_time
TRAIN-00807,New York,Rotterdam,ONE,0.87,2025-11-30T11:19:13.133336,2025-12-11T11:19:13.133336,11,6,11,45HC,False,0.18,0.1,0.05,0.35,True,24,delayed
TRAIN-00808,Los Angeles,Hamburg,COSCO,0.9,2025-02-20T11:19:13.133340,2025-03-16T11:19:13.133340,2,3,24,45HC,True,0.35,0.15,0.01,0.49,True,65,delayed
TRAIN-00809,Hong Kong,Singapore,CMA CGM,0.85,2025-09-11T11:19:13.133345,2025-09-16T11:19:13.133345,9,3,5,45HC,False,0.07,0.08,0.01,0.19,False,0,on_time
TRAIN-00810,Shanghai,Long Beach,HMM,0.84,2025-06-19T11:19:13.133349,2025-07-04T11:19:13.133349,6,3,15,40GP,False,0.18,0.0,0.01,0.24,False,0,on_time
TRAIN-00811,Shanghai,Long Beach,MSC,0.88,2025-10-10T11:19:13.133353,2025-10-25T11:19:13.133353,10,4,15,45HC,False,0.18,0.12,0.03,0.553,False,0,on_time
TRAIN-00812,Shanghai,Long Beach,MAERSK,0.92,2025-01-26T11:19:13.133359,2025-02-10T11:19:13.133359,1,6,15,45HC,False,0.18,0.05,0.05,0.23,False,0,on_time
TRAIN-00813,Hong Kong,Singapore,MSC,0.88,2025-07-28T11:19:13.133364,2025-08-02T11:19:13.133364,7,0,5,40GP,False,0.07,0.03,0.02,0.397,False,0,on_time
TRAIN-00814,Busan,Los Angeles,CMA CGM,0.85,2025-11-23T11:19:13.133368,2025-12-05T11:19:13.133368,11,6,12,20GP,False,0.14,0.1,0.05,0.32,False,0,on_time
TRAIN-00815,Busan,Los Angeles,COSCO,0.9,2025-01-23T11:19:13.133372,2025-02-04T11:19:13.133372,1,3,12,40HC,False,0.14,0.05,0.01,0.18,False,0,on_time
TRAIN-00816,Shanghai,Hamburg,EVERGREEN,0.86,2025-12-04T11:19:13.133377,2026-01-09T11:19:13.133377,12,3,36,20GP,False,0.28,0.08,0.01,0.596,True,35,delayed
TRAIN-00817,Shanghai,Los Angeles,HMM,0.84,2025-10-01T11:19:13.133381,2025-10-15T11:19:13.133381,10,2,14,45HC,False,0.15,0.12,0.0,0.32,False,0,on_time
TRAIN-00818,Hong Kong,Singapore,EVERGREEN,0.86,2025-01-30T11:19:13.133386,2025-02-04T11:19:13.133386,1,3,5,20GP,False,0.07,0.05,0.01,0.17,False,0,on_time
TRAIN-00819,New York,Rotterdam,CMA CGM,0.85,2025-09-29T11:19:13.133390,2025-10-10T11:19:13.133390,9,0,11,40HC,False,0.18,0.08,0.02,0.31,False,0,on_time
TRAIN-00820,Singapore,Rotterdam,ONE,0.87,2025-01-17T11:19:13.133395,2025-02-18T11:19:13.133395,1,4,32,20GP,True,0.22,0.05,0.03,0.32,True,24,delayed
TRAIN-00821,Shanghai,Long Beach,HAPAG-LLOYD,0.91,2025-11-19T11:19:13.133399,2025-12-04T11:19:13.133399,11,2,15,40HC,True,0.18,0.1,0.0,0.25,True,24,delayed
TRAIN-00822,Shanghai,Hamburg,ONE,0.87,2025-05-09T11:19:13.133404,2025-06-14T11:19:13.133404,5,4,36,40HC,False,0.28,0.0,0.03,0.33,False,0,on_time
TRAIN-00823,Busan,Los Angeles,MAERSK,0.92,2025-02-09T11:19:13.133408,2025-02-21T11:19:13.133408,2,6,12,40GP,False,0.14,0.15,0.05,0.29,False,0,on_time
TRAIN-00824,Singapore,Rotterdam,HMM,0.84,2025-08-01T11:19:13.133414,2025-09-02T11:19:13.133414,8,4,32,40GP,True,0.22,0.05,0.03,0.62,True,35,delayed
TRAIN-00825,Shanghai,Long Beach,EVERGREEN,0.86,2025-09-01T11:19:13.133418,2025-09-16T11:19:13.133418,9,0,15,40GP,False,0.18,0.08,0.02,0.591,False,0,on_time
TRAIN-00826,Shanghai,Rotterdam,HMM,0.84,2025-01-24T11:19:13.133424,2025-02-28T11:19:13.133424,1,4,35,40GP,False,0.25,0.05,0.03,0.38,False,0,on_time
TRAIN-00827,Shanghai,Hamburg,CMA CGM,0.85,2025-03-06T11:19:13.133428,2025-04-11T11:19:13.133428,3,3,36,20GP,False,0.28,0.1,0.01,0.42,False,0,on_time
TRAIN-00828,Ningbo,Long Beach,CMA CGM,0.85,2025-06-08T11:19:13.133432,2025-06-24T11:19:13.133432,6,6,16,40HC,False,0.2,0.0,0.05,0.28,False,0,on_time
TRAIN-00829,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-01-31T11:19:13.133436,2025-03-10T11:19:13.133436,1,4,38,45HC,False,0.3,0.05,0.03,0.56,True,39,delayed
TRAIN-00830,Shanghai,Long Beach,HMM,0.84,2026-01-04T11:19:13.133441,2026-01-19T11:19:13.133441,1,6,15,40HC,False,0.18,0.05,0.05,0.33,False,0,on_time
TRAIN-00831,Shanghai,Long Beach,ONE,0.87,2025-12-27T11:19:13.133445,2026-01-11T11:19:13.133445,12,5,15,45HC,True,0.18,0.08,0.05,0.33,True,49,delayed
TRAIN-00832,Shanghai,Long Beach,ONE,0.87,2025-05-27T11:19:13.133450,2025-06-11T11:19:13.133450,5,1,15,40GP,False,0.18,0.0,0.01,0.21,False,0,on_time
TRAIN-00833,Yantian,Felixstowe,HMM,0.84,2025-06-28T11:19:13.133454,2025-08-05T11:19:13.133454,6,5,38,45HC,True,0.3,0.0,0.05,0.4,True,55,delayed
TRAIN-00834,Shanghai,Singapore,CMA CGM,0.85,2025-07-22T11:19:13.133459,2025-07-29T11:19:13.133459,7,1,7,45HC,False,0.08,0.03,0.01,0.15,False,0,on_time
TRAIN-00835,Port Klang,Le Havre,MSC,0.88,2025-11-14T11:19:13.133463,2025-12-18T11:19:13.133463,11,4,34,40HC,False,0.26,0.1,0.03,0.39,False,0,on_time
TRAIN-00836,Shanghai,Singapore,HMM,0.84,2025-04-09T11:19:13.133467,2025-04-16T11:19:13.133467,4,2,7,45HC,False,0.08,0.02,0.0,0.15,False,0,on_time
TRAIN-00837,Shanghai,Singapore,EVERGREEN,0.86,2025-09-14T11:19:13.133471,2025-09-21T11:19:13.133471,9,6,7,45HC,False,0.08,0.08,0.05,0.25,False,0,on_time
TRAIN-00838,Shanghai,Los Angeles,HMM,0.84,2025-02-16T11:19:13.133476,2025-03-02T11:19:13.133476,2,6,14,40HC,False,0.15,0.15,0.05,0.4,False,0,on_time
